t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.21,0.002692512262949321,0.0016401983205781966,0.0008941137159655325,-0.000984094363262443,0.0014749059870049347,-0.00282829513677549,0.03884364030012681,0.02312428125996776,0.013123451973176664,0.009415897011206237,0.017684248578645593,0.016568109112416032,0.00019427075529986992,1.3853400432377579e-5,0.00032582909553303886,0.0008122148967928662,-0.0443311009381671,-0.017518666617242783,0.0014643588228753378
0.22,0.003099453867479729,0.0018824320707365716,0.0010317980579869735,-0.0008812779091572268,0.0016576923760321808,-0.002657421587469683,0.04256959994080451,0.025339488359320463,0.014422714858897836,0.011150597318193274,0.018874635869938716,0.01760481709773654,0.00020950798807221796,1.7112172010724716e-5,0.00038975705197030665,0.0009717491838507238,-0.04605738837099078,-0.018305134328839505,0.001583554153412564
0.23,0.003544397449266651,0.002147329456841322,0.0011827522129843413,-0.000761017584090913,0.0018524284394697832,-0.0024762292752185926,0.04644351725797738,0.027657108326747858,0.01577723807527696,0.01290474920463628,0.020073947470651072,0.018632349233731357,0.00022595070198636437,2.0857407162179634e-5,0.00046161269360119343,0.0011510237548379946,-0.04775219764320846,-0.019086933661206257,0.001705409496260826
0.24,0.004028807101096951,0.0024359177096158285,0.0013475235106846816,-0.0006231164683885975,0.002059196521156537,-0.002284796761313023,0.050462302532121264,0.030077772084105468,0.017185969181416044,0.014678838447161217,0.021280821057156316,0.01965321133387089,0.00024362417428949116,2.5109314408396155e-5,0.0005416161610885332,0.0013505689793868929,-0.049414668705456355,-0.019864380999866635,0.0018296644905113411
0.25,0.0045541162303007485,0.002749230681581577,0.0015266488318895204,-0.00046737269557840507,0.0022780658429832953,-0.0020831811421410753,0.0546229083232752,0.03260217279674864,0.018647871523512657,0.016473363015301987,0.022493992191375437,0.0206692293697703,0.00026255119756134665,2.9889310037719444e-5,0.000629993130823972,0.0015709268111437752,-0.05104432268728003,-0.020637806962072635,0.001956081857745269
0.26,0.005121727978905771,0.003088309461890266,0.0017206547854059474,-0.000293579477160088,0.0025090934165051294,-0.0018714238070828464,0.05892232888826437,0.03523106440831924,0.0201619278915372,0.018288805750335313,0.02371228124538016,0.0216817460401804,0.0002827522910058737,3.52200158915425e-5,0.000726974766130043,0.0018126506113134882,-0.05264094207606893,-0.0214075535344585,0.0020844436417221095
0.27,0.005733015636552187,0.0034542029779436904,0.001930057917412103,-0.00010152534679067467,0.002752324834158366,-0.001649554539767634,0.0633575993359296,0.037965260443578994,0.021727143392265204,0.02012561717612729,0.024934582325852158,0.022691758981718185,0.0003042458784023644,4.112524581244651e-5,0.0008327974890709318,0.002076304523135755,-0.05420448741960952,-0.022173971709532548,0.0022145482824757834
0.28,0.006389323044078166,0.003847968586189112,0.002155364946194291,0.0001090054607650614,0.0030077949582988954,-0.0014175944538808562,0.06792579461980644,0.04080563304466592,0.023342547657714856,0.0219842053009326,0.026159853870398573,0.023700018064081795,0.0003270484396719846,4.7629986677431016e-5,0.0009477026588397957,0.002362462612573255,-0.055735038061032444,-0.022937419186804774,0.0023462082337913823
0.29,0.0070919649865385,0.004270672654278044,0.0023970730161349484,0.0003382325540107028,0.0032755285235265635,-0.0011755581077902678,0.07262402844227012,0.04375311219673404,0.02500719651488683,0.023864930170451878,0.027387110659812464,0.024707094028568136,0.0003511746418767493,5.4760377604991564e-5,0.0010719362104202295,0.002671707909773802,-0.057232751727086625,-0.023698259253634443,0.0024792481817185533
0.3,0.007842227575010999,0.004723391136390447,0.0026556699661288608,0.0005863788918891958,0.0035555406650920256,-0.0009234550393018243,0.07744945211378822,0.04680868513201269,0.026720173211685964,0.025768101665615495,0.028615416991779205,0.025713427006900127,0.00037663745382358476,6.25436895605189e-5,0.0012057482868892862,0.003004631435003733,-0.05869783570561811,-0.02445685961910147,0.0026135035881569013
0.31,0.008641368616920107,0.005207210143294809,0.0029316346083459502,0.0008536702804270152,0.0038478373841359234,-0.0006612908898657532,0.08239925340153724,0.04997339587239921,0.028480589269487745,0.027693979450896033,0.029843880849994356,0.026719360943650107,0.0004034482478048938,7.100830660193165e-5,0.0013493928858359066,0.003361831260477938,-0.06013052692611829,-0.025213590828412527,0.0027488195234983658
0.32,0.00949061797487396,0.005723226508493565,0.0032254370140096683,0.001140334876496969,0.004152415958865141,-0.0003890682370129224,0.08747065538568553,0.053248344895373195,0.030287585051292743,0.0296427743508333,0.031071648889428594,0.02772516810774286,0.0004316168909519109,8.018370948224935e-5,0.0015031275316268698,0.0037439116376226794,-0.06153107736665006,-0.025968826385345218,0.0028850497291357698
0.33,0.010391177914156302,0.006272548351580606,0.0035375388035719982,0.0014466027102897668,0.004469265309123992,-0.00010678721854258777,0.09266091533664696,0.05663468891346194,0.03214033007357182,0.03161465063846035,0.032297902114681414,0.02873106664385434,0.0004611518281940692,9.010046195927699e-5,0.0016672129805082904,0.004151482207417158,-0.06289974519589103,-0.02672294158916968,0.0030220559138968753
0.34,0.01134422343913661,0.006856295639877539,0.0038683934389699974,0.0017727052336520388,0.00479836632080228,0.00018555399293115101,0.09796732362101303,0.06013364074588223,0.034038023121839206,0.03360972888236431,0.033521852149501874,0.02973723322659841,0.000492060158325809,0.00010079019995977262,0.0018419129624543185,0.004585157303740275,-0.06423678678673483,-0.02747631327517725,0.003159707055578293
0.35000000000000003,0.012350902618891454,0.007475600749205037,0.004218446516235461,0.0021188748987215605,0.005139692135369836,0.0004879588236732564,0.10338720263984155,0.06374646927177591,0.03597989221057417,0.03562808911444094,0.03474273798193669,0.03074381226485778,0.0005243477043487786,0.00011228562358667762,0.002027493960266663,0.005045555351104547,-0.06554245240844117,-0.02822931963543581,0.0032978789266124866
0.36,0.013412336902383306,0.008131609024566002,0.0045881360569992955,0.002485344769098174,0.005493208409021739,0.000800432011708088,0.10891790580040114,0.0674744994575583,0.03796519440883135,0.037669774159233685,0.03595982312691257,0.03175092266535509,0.0005580190788933814,0.00012462049196804322,0.0022242250274905513,0.005533298360791705,-0.06681698230026645,-0.028982340006764064,0.003436453611757999
0.37,0.014529621423521996,0.008825479341399153,0.004977892797793128,0.0028723481646609718,0.005858873545222884,0.0011229793782001494,0.11455681652207704,0.07131911244553925,0.03999321557231302,0.039734793010062004,0.03717239313213985,0.03275866287555152,0.0005930777454559632,0.00013782962083516034,0.0024323776441751805,0.006049011523039493,-0.068060604353779,-0.029735754777720377,0.0035753191365496565
0.38,0.01570382529644635,0.009558384668080823,0.005388140476100396,0.0032801183401165793,0.006236638903825279,0.00145560764276651,0.12030134727350723,0.07528174571004898,0.04206326997066706,0.041823124194975,0.03837975338478464,0.03376711469249192,0.0006295260757975324,0.0001519488828324393,0.0026522256115569668,0.00659332289803601,-0.06927353183922362,-0.03048994518036415,0.003714369081195425
0.39,0.016935991901338935,0.010331512630184619,0.0058192961124906226,0.0037088881968535296,0.006626448989506091,0.001798324272318772,0.12614893864193774,0.07936389325445914,0.04417469987600678,0.04393471906486994,0.03958122715365283,0.03477634620894902,0.0006673654041560847,0.0001670152103490503,0.0028840449826394166,0.007166863198198077,-0.0704559621771439,-0.03124529376379212,0.003853502307700162
0.4,0.018227139161070834,0.011146066077021047,0.006271770288253779,0.004158890027294858,0.007028241621704945,0.0021511373560036073,0.13209705842953123,0.08356710586731578,0.04632687507844751,0.046069505000762415,0.040776153849871266,0.03578641412295374,0.0007065960782935977,0.00018306660095460288,0.003128114030871213,0.007770265667263883,-0.07160807521025372,-0.032002183996451564,0.00399262260326007
0.41000000000000003,0.019578259808939572,0.01200326365087943,0.00674596741812821,0.0046303552907987116,0.007441948088044351,0.002514055500860417,0.13814320077506784,0.08789299140913831,0.04851919238869122,0.04822738851638164,0.041963887449076795,0.036797365593819506,0.0007472175077509589,0.00020014212531167954,0.0033847132545553054,0.008404166050290133,-0.07273003292045141,-0.032761000805520496,0.004131638496749919
0.42,0.020990321647746276,0.012904340359413798,0.007242286017750669,0.005123514419992086,0.007867493282803924,0.002887087744332765,0.14428488529984976,0.0923432151511383,0.050751075083865275,0.05040825823970027,0.043143795081435975,0.03780923977571927,0.0007892282095249021,0.0002182819375460748,0.003654125418081647,0.009069202657278994,-0.0738219776983362,-0.03352213033234909,0.004270462915342376
0.43,0.022464267800432817,0.013850548151562688,0.00776111896556531,0.005638596656374455,0.008304795831906275,0.0032702434808179384,0.15051965627311123,0.09691950014245754,0.05302197235469592,0.0526119877873708,0.04431525574243902,0.038822069102331186,0.0008326258512216911,0.00023752728809310774,0.00393663562945937,0.009766016519101231,-0.07488403199268417,-0.034285960395518816,0.0044090130048628304
0.44,0.024001016952463042,0.014843156497345264,0.008302853759040362,0.006175829914114031,0.008753768205635963,0.00366353240011234,0.1568450817953629,0.1016236276232751,0.05533135871444062,0.054838438527156246,0.04547765911863045,0.039835880392225013,0.0008774072918527432,0.00025792053901643747,0.00423253145459474,0.010495251636792298,-0.0759162971429986,-0.035052880741898766,0.004547209875367557
0.45,0.02560146358611658,0.015883452971943803,0.008867872764981334,0.006735440670925925,0.009214316819968415,0.004066964436205098,0.16325875299667422,0.10645743745980023,0.05767873342155593,0.05708746223559945,0.046630404489384464,0.04085069581670185,0.0009235686204207758,0.000279505181783596,0.004542103067111154,0.011257555321160148,-0.07691885257408276,-0.0358232829372947,0.004684978368440515
0.46,0.02726647820682877,0.016972743844275332,0.009456553464015995,0.007317653885034678,0.009686342127497765,0.00448054972519661,0.16975828324762215,0.11142282861514376,0.06006361988038035,0.059358903655946524,0.04777289973757333,0.04186653376374741,0.000971105192275941,0.00030232585763471074,0.004865643437345892,0.012053578631720654,-0.0778917551582588,-0.03659756091263601,0.004822246885447568
0.47000000000000003,0.028996907561696664,0.018112354670440773,0.01006926868907251,0.007922692937227065,0.01016973869869925,0.004904298571449842,0.17634130738103249,0.11652175964728907,0.062485565048768954,0.06165260296002806,0.04890456040598168,0.04288340962322406,0.0010200116635072458,0.0003264283804583817,0.005203448557065451,0.01288397690623057,-0.07883503782018186,-0.03737611110529755,0.004958947132072707
0.48,0.030793574850241933,0.019303630892323932,0.010706386857867118,0.008550779597113645,0.010664395294139806,0.005338221421238189,0.18300548092085514,0.12175624924480066,0.06494413882761187,0.06396839813276443,0.050024808829710526,0.04390133650070129,0.0010702820232168832,0.000351859762411427,0.005555817704558885,0.013749410392366148,-0.07974870919097116,-0.038159332602428916,0.005095013974218453
0.49,0.03265727992749373,0.02054793844158365,0.011368272199434041,0.009202134012831743,0.011170194928259252,0.00578232884327752,0.1897484793176353,0.12712837677097236,0.06743893347759178,0.06630612727193891,0.05113307331469147,0.04492032588662909,0.00112190962397862,0.0003786682422166042,0.005923053748014675,0.014650544976192618,-0.08063275220296177,-0.03894762745438418,0.00523038521206361
0.5,0.03458879949944581,0.021846664349331663,0.012055284974687084,0.009876974723412323,0.011687014925171657,0.006236631515707995,0.19656799718716603,0.13264028284942733,0.06996956301579309,0.06866563082464355,0.052228787366509995,0.04594038827673537,0.0011748872103726044,0.00040690331636087805,0.00630546349038005,0.015588053015289038,-0.08148712311318859,-0.03974140103635612,0.0053650014102765
0.51,0.03658888731091124,0.023201217361716122,0.01276778169101584,0.01057551869318337,0.01221472696700353,0.006701140219107859,0.2034617475509728,0.13829416996691116,0.07253566262318337,0.07104675376096402,0.0533113889635971,0.04696153375764147,0.0012292069457447976,0.0004366157732663749,0.00670335805632167,0.016562614277922938,-0.0823117506569655,-0.040541062132966724,0.005498805738110244
0.52,0.03865827432578435,0.024613028561664196,0.013506115311017992,0.011297981367627491,0.012753197135120567,0.007175865835211474,0.21042746107705396,0.1440923030987926,0.07513688806214561,0.07344934769102764,0.0543803198627913,0.04798377256403321,0.0012848604373062412,0.0004678577305359934,0.007117053321919327,0.017574916989685437,-0.08310653461777506,-0.04134702331625283,0.005631743780967156
0.53,0.04079766889970368,0.026083551996951733,0.014270635455417497,0.012044576750150734,0.013302285944588765,0.007660819351078281,0.21746288531938776,0.1500370103493936,0.07777291509828936,0.07587327292909331,0.05543502493934231,0.04900711561375632,0.001341838759680122,0.000500682675402961,0.007546870388661363,0.018625658991322003,-0.08387134481707753,-0.0421597011136723,0.005763763395501607
0.54,0.04300775694509184,0.027614265314880756,0.015061688600116783,0.01281551749931285,0.013861848372224397,0.008156011868461346,0.22456578395272403,0.15613068363183844,0.08044343890590201,0.0783184005288429,0.05647495156828888,0.050031575008844864,0.0014001324767357437,0.0005351455087263716,0.007993136106434068,0.01971554901928287,-0.08460601987842742,-0.042979516063335374,0.0058948145486688065
0.55,0.04528920208851929,0.029206670403730425,0.01587961826746852,0.013611015046221475,0.014431733878566309,0.00866145461810516,0.23173393600344794,0.16237577934364014,0.08314817350569978,0.08078461427355488,0.05749954902216407,0.0510571645272979,0.001459731662137456,0.0005713025924631237,0.008456183642858776,0.020845308102149268,-0.08531036593117833,-0.043806893511882626,0.006024849214693892
0.56,0.0476426458203513,0.03086229404110763,0.016724765211879714,0.014431279731645813,0.01501178642401584,0.009177158978889948,0.23896513507405945,0.16877481907267514,0.0858868511922517,0.08327181263916784,0.058508267905855796,0.0520839000937932,0.0015206259185013837,0.0006092118009699085,0.008936353104344772,0.02201567108611197,-0.08598415515121492,-0.04464226318857663,0.0061538211915123505
0.5700000000000001,0.05006870763660027,0.032582688549441886,0.017597467599700673,0.015276520962656914,0.015601844479394118,0.009703136501590456,0.24625718856045914,0.17533039031576145,0.08865922196662113,0.08577991072996713,0.05950055961016885,0.05311180023865049,0.0015828043953914754,0.0006489325762456024,0.009433992208834053,0.02322738828917386,-0.08662712471618365,-0.045486059852102106,0.006281686049500784
