t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.2,0.0014048273566698599,4.3412921682316335e-5,-6.028065532114254e-6,0.13797304701757837,-1.4088181308813921e-5,0.002125910485057531,0.009905751922845995,0.00025555702287159205,1.4237305119466896e-5,-0.08386057664121573,-4.1005673158669334e-5,0.0044851652040495986,1.1676682391308668e-5,0.006121206904121965,0.034180921249537574,0.07117488169750014,0.0007466812785941884,-4.847455634167517e-6,3.4847615762777306e-7
0.21,0.00150394983592144,4.594648216948428e-5,-5.858021354094376e-6,0.1371282793711439,-1.4469721987205584e-5,0.0021678554610864652,0.00991479220756877,0.0002510995062279077,1.9725560395082503e-5,-0.085068950264294,-3.53269965050812e-5,0.003910816959549732,1.1681239282080402e-5,0.006063395570454399,0.03399562985664751,0.07088595073212126,0.0009534648159268827,-2.085082981781424e-6,5.681878162919687e-7
0.22,0.001603047551508549,4.843393809720999e-5,-5.634512353975815e-6,0.13627213013188172,-1.4795275410016612e-5,0.0022042627356487353,0.009901132667051634,0.0002463495196206867,2.4926641958236906e-5,-0.08613866068451821,-2.981430072196356e-5,0.003377239816298391,1.1688130561932655e-5,0.006003857505931869,0.033791036307103096,0.07055002051557223,0.0011407513072516084,4.1422634079874745e-7,8.133210976099366e-7
0.23,0.0017019032649745673,5.087274987697731e-5,-5.360507961101797e-6,0.13540593428991626,-1.5066670751021196e-5,0.0022355283916357612,0.009866701176242896,0.00024138240932859904,2.9822090921595387e-5,-0.0870799063754587,-2.4500192407868e-5,0.002882103078204624,1.169755401276499e-5,0.005942770397716581,0.03356847945758899,0.07017012319302522,0.0013102783755044173,2.6665782171095054e-6,1.0730238580441654e-6
0.24,0.001800318311885695,5.326108296879765e-5,-5.0391313860923485e-6,0.1345309286363551,-1.5286027028151214e-5,0.002262025161060168,0.009813286414466547,0.00023626402212129698,3.439945564041516e-5,-0.0879021395257476,-1.9410211616230905e-5,0.0024230772287198356,1.1709610992687555e-5,0.005880304350294021,0.03332928569810229,0.0697492860001887,0.00146356125550956,4.687058030267106e-6,1.3387741167490877e-6
0.25,0.0018981112609234609,5.559771825243949e-5,-4.673604103065853e-6,0.13364825891385096,-1.5455687476828974e-5,0.002284102697294869,0.009742547934331929,0.00023105176368695666,3.865138919146784e-5,-0.08861412720714248,-1.4563805423056047e-5,0.0019978824411168014,1.1724327287832105e-5,0.00581662149769121,0.03307475702660347,0.06929049955432218,0.0016019385225944094,6.49027790352678e-6,1.6039117967092167e-6
0.26,0.0019951166695963973,5.7881972459265956e-5,-4.26719891636671e-6,0.13275898639155193,-1.5578162889776756e-5,0.0023020882369864967,0.009656025431902724,0.00022579554853074103,4.2574847247895366e-5,-0.08922400557704874,-9.975171351816393e-6,0.0016043191171329777,1.174166986126807e-5,0.005751875768929287,0.03280616168216095,0.06879669267260882,0.0017266055742685,8.090324266304333e-6,1.863279604412667e-6
0.27,0.0020911839290243387,6.0113627560833695e-5,-3.823200485948789e-6,0.13186409392725124,-1.565608290013428e-5,0.002316287501809264,0.009555147303934983,0.00022053863765144323,4.6170406182224804e-5,-0.08973932842234203,-5.654006725573879e-6,0.0012402860952743006,1.1761560416760361e-5,0.005686212780995818,0.03252472694668041,0.06827071273242513,0.0018386394416460006,9.50007630819179e-6,2.1129412969273986e-6
0.28,0.002186176191017926,6.229286799171457e-5,-3.344872071501398e-6,0.13096449156833917,-1.5692154481727467e-5,0.0023269857375025774,0.009441238559838897,0.00021531838636257574,4.9441663708446705e-5,-0.09016711098853503,-1.60617321183882e-6,0.0009037904371551406,1.1783886442773753e-5,0.005619769836606784,0.03223163377227481,0.06771531070718906,0.00193901741810025,1.073243486793078e-5,2.3499564462779417e-6
0.29,0.0022799693713001267,6.442022510365637e-5,-2.8354281726217113e-6,0.13006102173495593,-1.5689126461285608e-5,0.00233444882043235,0.00931552814794888,0.00021016692548935707,5.239469910891664e-5,-0.09051386982208089,2.1657237807581666e-6,0.0005929515286931296,1.1808510226396565e-5,0.0055526760072172185,0.03192801293922122,0.06713313013238603,0.002028631289727481,1.1799118477553284e-5,2.572197660228247e-6
