t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.1,0.0002965698127008572,0.012930521625679297,0.0022747331389797285,0.00013149860763034043,0.0002548394391114397,0.00022746065866030302,0.009244609971391713,0.11832995730474107,0.03756539390805978,0.003595614033433907,0.008054156483488019,0.005683779430830218,1.2337854260068539e-5,2.4033170612019626e-6,6.236165408565418e-5,0.00015584245894648393,-0.023333954815020964,-0.004966955320260563,0.00035927332391721907
0.11,0.00039875188326941706,0.014110567016681536,0.0026596764764183424,0.00017086131966582519,0.00034202788286131407,0.0002882877787492607,0.011221621466320593,0.11773641482940196,0.0393938686970815,0.0042870984765424214,0.00938312886244835,0.006484226520226387,1.6280909775454553e-5,3.3193444768110303e-6,8.53571214723257e-5,0.00021328317118340484,-0.025445262786159384,-0.005771382551441686,0.000430285571260508
0.12,0.0005215930170960935,0.015286361366046813,0.003062074590510462,0.0002174425619482639,0.0004424760524373591,0.0003571932386849579,0.01337586738980809,0.11747638531412552,0.04106142333385695,0.00503917449225106,0.01070441977214596,0.007299109778198958,2.096222972629864e-5,4.419617801532835e-6,0.00011234690526442123,0.0002806849634175077,-0.02751394915057633,-0.006624876008885004,0.0005068966291498125
0.13,0.0006668489939383903,0.016461142722176723,0.003480463671821122,0.0002718437112803613,0.0005560616807512023,0.0004343122271021973,0.015704043929006133,0.11753082631573693,0.04259647255060243,0.005850918483096666,0.012009416637766682,0.008126683780817769,2.6436894348917853e-5,5.715402464120225e-6,0.0001433421234544913,0.00035806798093910636,-0.029541501278624604,-0.007518693791509493,0.0005889228832991568
0.14,0.000836242820921237,0.0176379694897356,0.0039136450687539135,0.00033465649311525947,0.0006825896592491603,0.0005197648679929963,0.0182028996651,0.11788280936672801,0.04402372251290182,0.006721329304802369,0.013292062639094876,0.00896565434536157,3.275808741917162e-5,7.218679463546139e-6,0.00017835104287712073,0.0004454441644843282,-0.03152908683584707,-0.00844551538633524,0.0006761687884319331
0.15,0.001031465236409625,0.01881974035962975,0.004360650750187704,0.00040646235520822905,0.000821814758723938,0.0006136600189464909,0.020869231663403275,0.11851728337261513,0.04536466774373515,0.007649356527457568,0.014548308246124726,0.009815043734895978,3.997698270686468e-5,8.942559141195048e-6,0.0002173936292025216,0.0005428536296484105,-0.03347764073792327,-0.009399217874462823,0.0007684281888621595
0.16,0.0012541751776639007,0.020009212025911622,0.004820713375176204,0.0004878320818880018,0.0009734593971258154,0.0007160979366966791,0.023699882118368064,0.11942086785981956,0.046638017526753776,0.00863392075412392,0.015775665754257567,0.010674096498680789,4.8142647817048676e-5,1.0901551656359746e-5,0.00026051137906979503,0.0006503892451710087,-0.035387927278779506,-0.010374688039771908,0.0008654863746590292
0.17,0.0015060002172463526,0.0212090149671422,0.005293240318668103,0.0005793255817168641,0.0011372273907665955,0.0008271721516459206,0.02669173544313081,0.12058167199615769,0.04786006232741667,0.009673928299535686,0.016972848656660093,0.011542213737029761,5.730196988327526e-5,1.3111723231574523e-5,0.00030777334061506866,0.0007682116733367156,-0.03726058337353268,-0.011367664670696605,0.000967122343962221
0.18,0.0017885369721857755,0.022421667532056103,0.0057777910995210745,0.0006814918007593783,0.0013128144589980852,0.0009469707903121169,0.029841715719353297,0.12198913588927962,0.049044989193851196,0.010768281858463916,0.018139480687865566,0.012418907238625147,6.74996040115579e-5,1.5590765709403487e-5,0.0003592791923644018,0.000896557046252312,-0.039096149477213085,-0.012374606345160785,0.0010731110512712861
0.19,0.002103351489172674,0.0236495885370414,0.00627405773917363,0.0007948687273797795,0.0014999161148989922,0.0010755775127771336,0.03314678444389646,0.12363389120281536,0.05020515362780238,0.011915888305551983,0.019275862101145493,0.013303767513129875,7.877794330015992e-5,1.8358003536594624e-5,0.00041516015005046416,0.0010357392016420355,-0.04089509178945988,-0.013392579153762268,0.00118322546847717
0.2,0.002451979608486674,0.024895108555579238,0.006781847648430719,0.0009199834642321188,0.0016982334608400184,0.0012130721818732419,0.03660393852165241,0.1255076385265841,0.0513513143354333,0.013115664442904428,0.020382782778342896,0.014196441531005678,9.117710826986856e-5,2.1434358003768884e-5,0.0004755783397473492,0.0011861480745218901,-0.04265781740334877,-0.014419163708438612,0.001297238390665329
0.21,0.002835927308917447,0.02616048005588268,0.007301068699007634,0.0010573523499176158,0.0019074773131707475,0.0013595313457096937,0.04021020846512433,0.12760303932123104,0.052492836231002926,0.014366541270300286,0.02146137367539833,0.015096617243099509,0.00010473495304673852,2.4842284512731527e-5,0.0005407251500232636,0.0013482455272890558,-0.044384685685332,-0.015452375524470426,0.0014149239785385742
0.22,0.003256671035579838,0.02744788652291123,0.007831716185748419,0.0012074811177220346,0.0021273710030705693,0.001515028590475615,0.0439626567686679,0.12991362054721145,0.05363786628612416,0.015667467189329036,0.022512989534972026,0.01600401283230956,0.00011948708560128804,2.860569488359806e-5,0.0006108189577959107,0.001522559605964006,-0.04607601580512105,-0.016490599006349062,0.001536059024594719
0.23,0.0037156580122300574,0.02875945068332498,0.008373861427880958,0.0013708650823632585,0.002357652136062224,0.0016796348032235028,0.04785837643149749,0.1324336903828533,0.05479348607352514,0.01701741043606671,0.023539117026068743,0.016918369265575096,0.0001354668994953509,3.274987355646453e-5,0.0006861025226562917,0.001709677960639188,-0.04773209294963045,-0.01753253109987826,0.001660424010282176
0.24,0.004214306539473421,0.0300972419370499,0.008927641793332377,0.0015479893480370226,0.002598073539784926,0.0018534183724211227,0.05189448960911545,0.1351582636101447,0.0559658443401147,0.018415360941805715,0.02454130353647652,0.017839445153520234,0.00015270561486869122,3.730139400647871e-5,0.0007668402640188168,0.0019102409671922168,-0.049353171762263795,-0.018577133973511933,0.0017878038858489729
0.25,0.00475400628003841,0.031463283086058995,0.009493251960560372,0.001739329032974737,0.002848403586313625,0.0020364453455347757,0.05606814637212665,0.13808299548096925,0.057160272377649785,0.01986033179796506,0.02552110269561417,0.018767013199323442,0.0001712323264143931,4.228803976413803e-5,0.0008533155722534873,0.0021249349292771134,-0.05093947932013382,-0.01962359544128828,0.0019179887097584632
0.26,0.005336118532135741,0.03285955643981313,0.010070936258303778,0.0019453495069619523,0.003108426039244216,0.0022287795571061283,0.06037652356285618,0.14120412303092472,0.05838138458746834,0.02135136039376778,0.026480033310313966,0.01970085778472554,0.00019107405698226657,4.773873264640532e-5,0.000945828249542447,0.0023544856009968507,-0.052491217228387684,-0.02067129497668683,0.0020507741103722287
