t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.1,0.00045961109155242446,0.15577754684187667,-0.002673026246478344,9.296990709266669e-6,-0.0020244948963765034,0.00020927722103516455,0.01205315252357871,0.12755978995142184,-0.039900276693599614,0.0018395048722599362,-0.03294877263963892,0.005326827396491054,0.00013209978475178775,2.8462884337146463e-5,0.0008773523163361852,0.0021903067913258446,-0.024904564537029925,-0.04587936317675993,0.0020068144615484956
0.11,0.0005906605489731175,0.15710694850250218,-0.0030741571765239687,3.1092957979608055e-5,-0.0023599145968077645,0.00026644917790923404,0.014183678834384459,0.13828664426513054,-0.0402526897392454,0.0025331512578308534,-0.03408680195323683,0.006111064098443144,0.00015288294362195896,3.0921992152428686e-5,0.0009430167836697856,0.002353364336417267,-0.026794140199021346,-0.047030347731497266,0.0021501295702399687
0.12,0.0007438198914863981,0.15854266019403204,-0.003476689527539535,6.022397359160368e-5,-0.002705306815179099,0.0003315643155690738,0.01647476968600161,0.14882753225828993,-0.04018778682909817,0.003305991180529067,-0.03494754578845848,0.006915063991941357,0.00017510879991213796,3.311441784531495e-5,0.0009967918952945853,0.0024864880043180258,-0.028652593871027383,-0.04813463937668258,0.002295371196575335
0.13,0.0009206838512924518,0.16008298921572997,-0.003876659144769276,9.746658458375775e-5,-0.0030580243100855903,0.00040480916176768443,0.01892423091634137,0.15921534519299665,-0.03974660928471288,0.004154978389366289,-0.0355558785375778,0.007736689322013961,0.0001987971061482341,3.507008920502788e-5,0.0010392289938203464,0.0025910517252387276,-0.030479698916697488,-0.04919960962457883,0.002442633749714331
0.14,0.0011228248846517441,0.1617265572666426,-0.0042704903455768484,0.0001435678229521008,-0.003415661104990274,0.0004863511251830639,0.021529802612487096,0.1694801230221085,-0.03896589293358084,0.005077256423911839,-0.035935176740624186,0.008574232147719813,0.00022396846494518772,3.682933978072822e-5,0.001071223396895137,0.002669292977859895,-0.03227507325112044,-0.0502317148096903,0.0025919926614086744
0.15,0.0013517925469304038,0.16347227341501064,-0.0046549552470040115,0.00019924710356564385,-0.0037760374949131433,0.0005763422047668,0.02428916553753455,0.17964934549599124,-0.03787853494853199,0.006070157801624584,-0.03610732052928871,0.009426302901264234,0.00025064413631837673,3.843983836918284e-5,0.001093915567090038,0.0027240652987966427,-0.03403823612469535,-0.051236622467640824,0.002743504012043827
0.16,0.00160911292937526,0.16531930982307538,-0.005027137484288665,0.0002651980929634535,-0.004137185188245766,0.0006749217541144164,0.027199947048281697,0.18974819273514706,-0.03651400640674518,0.0071311993262055924,-0.03609271810780661,0.01029175095877377,0.0002788458460356502,3.995412628525988e-5,0.0011086105903572601,0.002758636502410387,-0.03576864541285815,-0.05221931891117622,0.002897205010167026
0.17,0.0018962881525272674,0.1672670799393632,-0.005384399812492278,0.00034209051863164796,-0.004497332782883358,0.0007822185708350528,0.03025972650734059,0.19979977868794857,-0.034898717417882155,0.008258075086042748,-0.03591034724125313,0.011169607761066729,0.00030859560195068157,4.1427679425502236e-5,0.0011167136166156796,0.002776526770476998,-0.03746572222784411,-0.05318420181728731,0.00305311507758523
0.18,0.0022147959112959474,0.16931521890252077,-0.00572435514695914,0.0004305719012549811,-0.004854891722194739,0.0008983525013401173,0.03346604020657319,0.20982536045520656,-0.033056340679874355,0.00944864819511117,-0.03557780901904121,0.012059045856123033,0.00033991552272792685,4.291741677545973e-5,0.001119679006542856,0.002781380992009851,-0.03912886619109158,-0.05413515906086941,0.003211237180141089
0.19,0.002566089066904947,0.17146356592903841,-0.00604484065338616,0.0005312692012884561,-0.005208442833306568,0.0010234356955085067,0.036816385822112024,0.2198445261519037,-0.031008098627276222,0.010700942011535739,-0.035111389994191285,0.012959349187201584,0.0003728276806055131,4.448058334062382e-5,0.0011189710793748475,0.0027768701056530734,-0.040757464950369034,-0.055075636524511626,0.003371559334453326
0.2,0.0029515952811693894,0.17371214848197883,-0.006343894545731522,0.0006447903770341696,-0.005556723516212967,0.0011575736064739163,0.04030822643019613,0.22987536361037317,-0.028773018538140398,0.012013131283950679,-0.03452612976475319,0.013869891374083152,0.0004073539594266523,4.617394332963771e-5,0.0011160345641213335,0.002766616712153871,-0.042350898499182096,-0.05600869622891659,0.0035340560913535196
0.21,0.003372716688849521,0.17606116803969085,-0.006619735291432175,0.000771725855180837,-0.00589861562550568,0.0013008658032489003,0.0439389941114616,0.2399346120031187,-0.026368159496455282,0.013383533537709996,-0.03383589156971689,0.014790119679579605,0.0004435159275974279,4.805322705186567e-5,0.0011122730632576391,0.0027541407378243368,-0.04390854156728737,-0.05693706650264053,0.003698690046354731
0.22,0.003830829604106331,0.17851098730297527,-0.006870742959542883,0.0009126499172593601,-0.006233134065405412,0.0014534066444487756,0.04770609317204457,0.25003779818621186,-0.023808814515851085,0.014810600893902274,-0.03305343408366492,0.0157195430402574,0.0004813347254453555,5.017278283770927e-5,0.0011090340580724991,0.0027428214775696543,-0.045429763282364866,-0.05786318500202194,0.003865413218838637
